WORD	GENDER	LEMMA SYNONYM	INFLECTION	WORD CLASS	BASIC FORM	TRANSLATION NUMBER	RESTRICTION	SCIENTIFIC NAME	SAAMI	SAAMI TRANSLATION CASE OR FORM	WORD CLASS	EXPLANATION	TRANSLATION SYNONYM1	TRANSLATION SYNONYM2	TRANSLATION SYNONYM3	TRANSLATION SYNONYM4	TRANSLATION SYNONIM 5	TRANSLATION SYNONIM 6	SPANISH_EX_1	SAAMI_EX_1	SPANISH_EX_2	SAAMI_EX_2	SPANISH_EX_3	SAAMI_EX_3	SPANISH_EX_4	SAAMI_EX_4	SPANISH_EX_5	SAAMI_EX_5	SPANISH_EX_6	SAAMI_EX_6	SPANISH_EX_7	SAAMI_EX_7
atravesar   			1k	V		2			bohkat		V	TV	s: ráigat	s: sággat					Atraviesa la tela con la aguja.	Sákka gođđosa náluin.												
atravesar   			1k	V		3			rasttidit		V	TV	s: rasttildit	s: mannat badjel					atravesar una calle	mannat gáhta badjel	atravesar una calle	rasttildit gáhta										
atravesar   			1k	V		4			vásihit		V	TV							atravesar un período difícil	vásihit váttis áiggi												
atravesarse			1k	V	atravesar	5			spiehkastit		V	Prnl, IV	s: mohkastit	s: mannat doarrás					El coche se atravesó de pronto en la carretera.	Biila spiehkastii fáhkka geainnus.												
atravesarse			1k	V	atravesar	6	Figuratiiva/Figurado		mannat ruossalassii		VLc	Prnl, IV							En la conversación, se atravesó un asunto inesperado.	Ášši ságastallamis manai fáhkka ruossalassii.												
atravesarse			1k	V	atravesar	7	Figuratiiva/Figurado		ášši váttásmuvvá ja de gártá vuollánit go gártá oalát veadjemeahtumin		Pfs	PassV, Imp, 3per, WObjPron							Empecé a estudiar matemáticas, pero se me han atravesado.	Lohkagohten matematihka, muhto de váttásmuvai ja de oalát vuollánin.												
atreverse			2a	V	atrever	1			arvat		V	UseAlw: Prnl, IV	s: duostat	s: roahkadit					No se atreve a saltar.	Ii duostta njuiket.												
atropellar			1a	V		1			vuodjit badjel		VLc	TV	s: vuojehallat																			
atropellar			1a	V		2			njeaidit		V	TV							El toro atropelló a un muchacho.	Vuoksá njeiddii gándda.												
atropellarse			1a	V	atropellar	3	Figuratiiva/Figurado		doamihit		V	Prnl, IV,+ con	s: gáhččat	s: rabbat					atropellarse con las palabras	doamihit sániiguin												
aumentado	M,F			A	aumentar	1			lasiheapme		A		s: lasideapme																			
aumentado	M,F			A	aumentar	2			lassáneapme		A																					
aumentado	M,F			A	aumentar	3			laskadeapme		A		s: laskan	s: valljon																		
aumentado	M,F			A	aumentar	4			ahtanuššan 		A																					
aumentado	M,F			A	aumentar	5			gorgŋon		A																					
aumentar			1a	V		1			lasihit		V	TV	s: lasidit						Aumentamos la cantidad de agua hasta el borde del vaso.	Mii lasihat čázi gohpa ravdii.												
aumentar			1a	V		2			laskadit		V	TV							Las autoridades hicieron aumentar la población exageradamente.	Eiseváldit lasihedje olmmošlogu meareheamet.												
aumentar			1a	V		3			stuoredit		V	TV	s: stuorrudit						Con la construcción del garaje, hemos aumentado la casa.	Biilastálla huksedettiin mii leat stuoredan viesu.												
aumentar			1a	V		4			lassánit		V	IV							Los dolores han aumentado.	Bákčasat leat lassánan.												
aumentar			1a	V		5			ahtanuššat		V	IV							La sabiduría de esta gente ha aumentado.	Dán álbmoga viisodat lea ahtanuššan.												
aumentar			1a	V		6			laskat		V	IV	s: valljut						La población aumentó rápidamente.	Álbmoga lohku laskkai jođánit.												
aumentar			1a	V		7			goargŋut		V	IV							La temperatura aumenta con el movimiento del motor.	Temperatuvra goargŋu, go mohtovra vuolgá.	Tu sueldo aumenta año tras año.	Du bálká goargŋu jagis jahkái.										
aumento 	M			N		1			lasáhus		N		s: lasiheapmi																			
aumento 	M			N		2			lassáneapmi		N																					
aumento 	M			N		3	Govat, oaidnu		stuorideapmi 		N																					
aun				Adv		1	Áigi/Tiempo		vel		Adv		s: velá						Aun no he terminado el trabajo.	In leat velá geargan barggus.												
aun				Adv		2	Áigi/Tiempo		ain		Adv								Aun está aquí.	Son lea ain dáppe.												
aun				Adv		3	Vuohki/Modo		vel		Adv		s: velá						Ese coche es aun mejor.	Dát biila lea velá buoret.												
aun más 				AdvLc		4			velá eanet		AdvLc		s: velá eambbo						Ahí hay mil personas, y aun más.	Doppe leat duhát olbmo ja soaitá leat velá eanet.												
aun		s: ni siquiera		CC		1			ii... ge		CC								Pides cien coronas, y no puedo darte aun la mitad.	Don bivddát čuođi ruvnno, muhto dutnje in sáhte addit beali ge.												
aun				CC		2			ge		CC								Aun entendiéndolo de ese modo, no puedo estar de acuerdo.	Go mun ge dán ádden nu, de in sáhte leat ovtta-oaivilis.												
aunque				CC		1			vaikko		CC		s: juos juo	s: juos de vel					No te escucharé aunque vengas llorando.	Mun in guldal dutnje, vaikko (don) boađát čiero.												
aurora	F			N		1			guovssu		N																					
romper la aurora		s: despuntar la aurora	2a	VLc		2			čuvggodit		V	IV																				
aurora boreal	F			NLc		3			guovssahasat		N	Saam: Pl																				
austral	M/F			A		1			lulli-		A		s: mátta-						En la América austral es verano en enero.	Lulli-Amerihkás lea geassi ođđajagimánus.												
autobiografía 	F			N		1			iežas eallingeardi		N																					
autonomía 	F			N		1			iehčanasvuohta		N		s: sorjjasmeahttunvuohta 																			
autonomía 	F			N		2			iešmearredeapmi		N		s: iešheanalisvuohta 	s: iešstivrejupmi																		
autonomía 	F			N		3			iešhálddahus		N																					
autonomía 	F			N		4	Spánjas		iešhálddašan guovlu		Pfs																					
autor	M,F			N		1			čálli		N		s: girječálli																			
autor	M,F			N		2	Juridihkka/Jurídico		dahkki		N								autor del delito	bahádahkki												
autoridad	F			N		1			eiseváldi		N	Span, Saam: UseNor: Pl 	s: autoritehta																			
autoridad	F			N		2			áššedovdi		N								Es una autoridad en lingüística.	Son lea gielladiehtaga áššedovdi.												
autorretrato	M			N		1			iešgovva		N																					
auxiliar	M/F			A		1			veahkke-		Attr								verbo auxiliar	veahkke-vearba												
auxiliar 	M/F			N		1			veahkkebargi		N																					
auxiliar de	M/F			NLc		2			-veahkki		N		s: -bálvá	s: -reaŋga	s: -biigá				auxiliar de vuelo	girdiveahkki												
avance	M			N		1			ovddasguvlui mannan		NLc		s: ovddasguvlui sirdin						el avance del ejército	soalddátveaga ovddasguvlui mannan.												
avance	M			N		2	Figuratiiva/Figurado		ovdánanlávki		N		s: ovdáneapmi																			
avance	M			N		3	Ođđasat		geahčasteapmi		N																					
avanzado	M,F			A	avanzar	1			njunuš		A		s: ovddemus	s: guhkás joavdan	s: guhkás ollen																	
avanzado	M,F			A	avanzar	2	Ideologiija, Olmmoš		ođđa-áigásaš		A		s: progresiiva						Sus ideas son muy avanzadas.	Su jurdagat leat hui ođđa-áigásaččat.												
curso avanzado	M			NLc	avanzar	3			joatkkagursa		N		s: alladásat gursa																			
avanzar			1f	V		1			ovddasguvlui mannat		VLc	IV	s: ovddasguvlui sirdit						Las tropas avanzan.	Soalddátveahka sirdá ovddasguvlui.												
avanzar			1f	V		2			leavvat		V	IV, UseAlso: Figuratiiva/Figurado	s: laskat						La inundación avanza.	Dulvá leavvá.	La crisis económica avanza.	Ruđahis áigodat leavvá.	El alcoholismo avanza.	Jugešvuohta laská.								
avanzar			1f	V		3	Figuratiiva/Figurado		ovdánit		V	IV							He avanzado en alemán.	Lean ovdánan duiskkagielas.												
avanzar			1f	V		4	Diehtu		muitalit ovdagihtii		VLc	TV							¿Me puedes avanzar los resultados del informe?	Sáhtát go (don) muitalit munnje ovdagihtii rahportta bohtosiid?												
ave	F			N		1			loddi		N	Sg: el +																				
ave de rapiña	F	s: ave de presa		NLc		2			gazzaloddi		N	Sg: el +																				
ave migratoria	F	s: ave de paso		NLc		3			bárbmoloddi		N	Sg: el +																				
aventura 	F			N		1			máinnashistorjá		N	UseNor: Pl	s: muitalus						libro de aventuras	muitalusgirji												
aventura 	F			N		2			máinnasvásáhus		N								Viajar por Japón fue una aventura.	Japana mátkkošteapmi lei máinnasvásáhus.												
aventura 	F			N		3	Figuratiiva/Figurado		hástalus		N		s: duostilis dahku						Aspirar a ese puesto es una aventura.	Dan virggi ohcan lea hástalus.												
aventura 	F			N		4	Figuratiiva/Figurado		čiegus seksuálalaš oktavuohta		Pfs								María tuvo una aventura.	Marías lei čiegus irgi.												
avión	M			N		1			girdi		N		s: girdimášiidna																			
en avión				AdvLc		2			girdiin		Adv	Saam: UseAlw: Com																				
avisar			1a	V		1			dieđihit		V	UseTV, UseNor: + de	s: várret						Me avisaron de que llegabas.	Sii várrejedje mu, ahte don leat boahtimin.	Llegó sin avisar.	Son bođii dieđikeahttá.	Avísame si necesitas algo.	Dieđit munnje, jus dárbbašat juoidá.								
avisar			1a	V		2			neavvut		V	UseTV, UseNor: + de	s: rávvet	s: bagadit					El profesor le avisó de que debía estudiar más.	Oahpaheaddji sutnje neavvui, ahte son fertii lohkat eanebuččat.												
avisar			1a	V		3			riŋget		V	TV, + a	s: čuojahit	s: skillalahttit					Debe avisar al médico.	Son ferte riŋget doaktárii.												
ayer				Adv		1			ikte		Adv		s: ievttá beaivi																			
ayer por la mañana				AdvLc		2			ievttá iđđedis		AdvLc																					
ayer por la tarde				AdvLc		3			ievttá eahkedis		AdvLc																					
ayer por la noche				AdvLc		4			ievttá ija		AdvLc																					
desde ayer				AdvLc		5			ievttážis		Adv	Saam: UseAlw: Loc																				
hasta ayer				AdvLc		6			ievttážii		Adv	Saam: UseAlw: Ill																				
ayuda 	F			N		1			veahkki		N		s: doarjja																			
ayuda 	F			N		2	Hálddahus/Administrativo		ruhtadoarjja		N		s: ruhtaveahkki																			
ayudar			1a	V		1			veahkehit		V	TV, UseNor: WObjPron							¿Me ayudas a hacer la cena?	Veahkehat go mu ráhkadit biepmu?												
azafato	M,F	s: auxiliar de vuelo		N		1			girdibálvaleaddji		N																					
azafato	M	s: auxiliar de vuelo		N		2			girdireaŋga		N																					
azafata	F	s: auxiliar de vuelo		N		3			girdibiigá		N																					
azor	M			N		1		accipiter gentilis	čuonjáfálle		N		goahppilfálli																			
azúcar	M/F			N		1	Oppalaš/General		sohkar		N	Sg: UseNor: el +							El azúcar es blanca.	Sohkar lea vielgat.												
azúcar	M/F			N		2	Konkreahtta/Concreto		sohkkarat		N	Saam: Pl							Pon un poco de azúcar en el café.	Sehkke veaháš sohkkariid gáffii.												
azúcar (en la sangre)	M/F	s: diebetes		N		3	Doavttiroahppu/Medicina		sohkardávda		N																					
azul 	M/F			A		1			alit		A																					
bacalao 	M			N		1		gadus morhua	dorski		N																					
bachiller	M,F			N		1			olmmoš gii lea ceavzán joatkkaskuvllas		Pfs																					
bachillerato 	M			N		1			joatkkaskuvla		N								primero de bachillerato	joatkkaskuvlla vuosttaš jahki												
estudiante de bachillerato	M/F			NLc		2			joatkkaskuvlla oahppi		NLc		s: joatkkaskuvlla lohkki																			
bahía	F			N		1			luokta		N		s: gohppi																			
bailar  			1a	V		1			dánsut		V	IV, UseAlso: TV	s: dánset	s: šlivggáhallat					bailar un vals	dánsut válssa												
bajar			1a	V		1			njiedjat		V	IV, UseAlso: TV							bajar una cuesta	njiedjat luohkás												
bajar			1a	V		2			luoitit		V	TV							Baja la olla y acércala al fuego.	Luoitte ruittu ja lagat dan dollii.												
bajar			1a	V		3			vuolidit		V	TV							bajar la voz	vuolidit jiena												
bajar (el precio)			1a	V		4	Haddi		hálbbidit		V	TV	s: luoitit hatti																			
bajarse			1a	V	bajar	5			njiedjat		V	IV							Me bajo a la cocina.	Mun njiejan gievkkanii.												
bajo 	M,F			A		1			vuollegaš		A								Pedro es tan bajo como su padre.	Pedro lea seamma vuollegaš go iežas áhčči.												
bajo 	M,F			A		2	Čáhce-allodat		coagis		A																					
bajo 	M,F			A		3			durddas		A		s: dáđas						A veces, en la política hay bajos intereses.	Muhtumin politihkas leat durde beroštumit.												
bajo 	M,F			A		4	Haddi		hálbi 		A																					
bajo 	M,F			A		5	Jietna, nuohtta		vuollegaš		A																					
planta baja	F			NLc		6			vuosttaš geardi		NLc																					
bajo 				Pr		1			vuolde		Po								bajo el brazo	gieđa vuolde												
balcón 	M			N		1			balkoŋŋa		N		s: verándá	s: dihto allodaga dálu olggočohkkáhat																		
ballena 	F			N		1		balaenoptera musculus	fális		N		s: bossu																			
banco	M			N		1	Čohkkánsadji		beaŋka		N		s: čohkkáhat						En los parques de Oslo hay muchos bancos.	Oslo ruonasbáikkiin leat ollu beaŋkkat.												
banco	M			N		2	Ruhta		báŋku		N																					
bandeja	F			N		1			duolbbáš		N		s: breahtta	s: reahtta																		
bañador 	M			N		1			vuojadanbivttas		N																					
bañar  			1a	V		1			lávgut		V	TV																				
bañarse			1a	V	bañar	2			basadit		V	Prnl, ReflV	s: lávggodit						se baña los sábados	son basada lávvardagaid												
bañarse			1a	V	bañar	3	Olgun		gálašit		V	Prnl, IV																				
bañarse			1a	V	bañar	4	Vuodjat, Fexp: vuojadanáldás		vuojadit		V	Prnl, IV																				
barato	M,F			A		1			hálbi		A																					
barba 	F			N		1			seamu		N		s: skávžá																			
barca	F			N		1			fatnasaš		N		v: vatnasaš																			
barco	M			N		1			fanas		N		v: vanas	s: skiipa																		
barco	M			N		2	Mearra		mearrafanas																							
barrer			2a	V		1			suohpalastit		V	TV	s: luvdet						barrer las calles	suohpalastit gáhtaid												
barrer			2a	V		2	Figuratiiva/Figurado		gurret		V	TV							Los ladrones barrieron la casa.	Rievvárat gurrejedje viesu.												
barrer			2a	V		3	Figuratiiva/Figurado		dárkilastit		VLc	TV	s: čuovvut dárkilit	s: skánnet					La policía barrerá la zona.	Poliisa dárkilastá guovllu.	El escáner ha barrido la página.	Govvalogan lea skánnen siiddu.										
barrio 	M			N		1			gávpotoassi		N																					
basar 			1a	V		1			bidjat		V	TV	s: cegget						basar un edificio sobre la roca	cegget viesu bávtti ala												
basar 			1a	V		2	Literála ja figuratiiva/Literal y figurado		vuođđodit 		V	TV	v: vuođđudit																			
basarse			1a	V	basar	3			baseret		V	Prnl, IV	s: vuođđodit						Se basaron en investigaciones.	Sii baserejedje guorahallamiidda.												
base	F			N		1	Literála ja figuratiiva/Literal y figurado		vuođđu		N								Eso no tiene base en la realidad.	Dás ii leat mihkkege duohtavuođa vuođđu.												
bastante	M/F	s: suficiente		A		1			doarvái		Adv								Tengo bastante dinero.	Mus lea doarvái ruhta.												
bastante	M/F			A		2			viehka		Adv		s: viehka olu	s: oba	s: oba olu	s: oalle	s: oalle olu		Tiene bastantes libros.	Sus leat viehka olu girjjit.												
bastante				Adv		1			viehka		Adv		s: oalle						Su casa es bastante grande.	Su viessu lea viehka stuoris.												
basura	F			N		1			rihpa		N		s: duolva	s: doabbarat	s: luonit	s: ruskkat	s: bázahusat															
cubo de la basura	M			NLc		2			luotnelihtti		N																					
basurero	M,F			N		1			čorgejeaddji		N		s: olmmoš gii bargá čorgenbálvalusas																			
basurero	M			N		1	Báiki		doapparbáiki		N		s: duvdni	s: rihpabáiki																		
batalla	F			N		1			doarrun		N		s: dáistaleapmi																			
campo de batalla 	M			NLc		2			doarrunšillju		N		s: dáistalanšillju																			
batería	F			N		1			bahtter		N																					
bebé	M/F			N		1			njuoratmánná		N																					
bebé probeta	M/F			NLc		2			čájehasbohccimánná		N																					
beber			2a	V		1			juhkat		V	TV, IV																				
beber			2a	V		2	Ávvudeamis		juhkat		V	TV, IV							Ahora beberemos a la salud de los novios.	Dál galgat mii juhkat náittosbára ávus.												
dar de beber			2a	VLc		3			jugahit		V	TV																				
beber			2a	V		4			leat alkoholihkár		VLc	IV	s: leat juhkki						Mario bebe.	Mario lea alkoholihkár.												
beberse			2a	V	beber	5			juhkat		V	Prnl, TV							¿Nos bebemos unos vinos?	Mannat go mii juhkat viinna?												
bebida	F			N		1			juhkamuš		N		s: jugus																			
bebidas alcohólicas	F			NLc		2			alkoholjuhkosat		N	UseNor: Pl																				
beca	F			N		1			stipeanda		N		s: oahpporuhta						solicitar una beca	ohcat stipeandda	conceder una beca	juohkit stipeandda	obtener una beca	oažžut stipeandda								
becar			1g	V		1			juohkit stipeandda		VLc	TV	s: juolludit oahpporuđa																			
becerro	M			N		1	Miessi: nuorat go guhtta mánnosaš		miessi		N	Saam: varris ja njiŋŋelas																				
becerro	M			N		2	Miessi: nuorat go guhtta mánu boaris		varrismiessi		N	Saam: varris																				
becerra	F			N		3	Miessi: nuorat go guhtta mánu boaris		njiŋŋelasmiessi		N	Saam: njiŋŋelas																				
becerro	M			N		4	Miessi: boarrásat go guhtta mánu ja nuorat go jahkásaš		čearpmat		N	Saam: varris ja njiŋŋelas																				
becerro	M			N		5	Burru		gálbi		N	Saam: varris ja njiŋŋelas																				
becerro	M			N		6	Burru		burrogálbi		N	Saam: varris																				
becerra	F			N		7	Burru		njiŋŋelasgálbi		N	Saam: njiŋŋelas																				
belleza	F			N		1			čábbodat		N																					
belleza	F			N		2	Olmmoš		fávruvuohta		N		s: fávrodat																			
bello	M,F			A		1			čáppa		A																					
bello	M,F			A		2	Olmmoš		fávru		A																					
bellas artes	F			NLc		3			čáppa dáidagat		NLc	UseAlw: Pl																				
